1990/10/20	Grateful Dead	Internationales Congress Centrum		Berlin	Germany	
I:	Jack Straw					
	Mississippi Half-Step					
	> Walkin' Blues					
	Friend Of The Devil					
	Black Throated Wind					
	Jack-A-Roe					
	When I Paint My Masterpiece					
	Let It Grow					
	> Jam					
	> Box Of Rain					
II:	Eyes Of The World					
	> Samson & Delilah					
	Ship Of Fools					
	Dark Star					
	> Drums					
	> Space					
	> Dark Star					
	> Throwing Stones					
	> Not Fade Away					
E:	One More Saturday Night					
1990/10/22	Grateful Dead	Festhalle		Frankfurt	Germany	
I:	Bertha					
	> Greatest Story Ever Told					
	Peggy-O					
	Wang Dang Doodle					
	Foolish Heart					
	> Desolation Row					
	Bird Song					
	The Valley Road					
II:	Victim Or The Crime					
	> Standing On The Moon					
	> Playin' In The Band					
	> Uncle John's Band					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Stella Blue					
	> Turn On Your Lovelight					
E:	The Weight					
1990/10/24	Grateful Dead	Sporthalle		Hamburg	Germany	
I:	Feel Like A Stranger					
	Cold Rain & Snow					
	Little Red Rooster					
	They Love Each Other					
	Me & My Uncle					
	> Big River					
	West L.A. Fadeaway					
	Queen Jane Approximately					
	> Iko Iko					
II:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	> Truckin'					
	> He's Gone					
	> Drums					
	> Space					
	> I Need A Miracle					
	> The Wheel					
	> Goin' Down The Road					
	> Around & Around					
E:	U.S. Blues					
1990/10/27	Grateful Dead	Le Zenith		Paris	France	(released as part of 30 Trips Around The Sun)
I:	Hell In A Bucket					
	> Sugaree					
	Minglewood Blues					
	Jack-A-Roe					
	Black Throated Wind					
	Ramble On Rose					
	When I Paint My Masterpiece					
	Bird Song					
	> Promised Land					
II:	China Cat Sunflower					
	> I Know You Rider					
	Saint Of Circumstance					
	> Crazy Fingers					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Playin' Reprise					
	> Stella Blue					
	> Throwing Stones					
	> Not Fade Away					
E:	One More Saturday Night					
1990/10/28	Grateful Dead	Le Zenith		Paris	France	(released as Dave's Picks v. 55)
I:	Touch Of Grey					
	> Walkin' Blues					
	Candyman					
	Box Of Rain					
	Mexicali Blues					
	> Maggie's Farm					
	Althea					
	Cassidy					
	Tennessee Jed					
	Stander On The Mountain					
II:	Victim Or The Crime					
	> Eyes Of The World					
	> Estimated Prophet					
	> Uncle John's Band					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Sugar Magnolia					
E:	Knockin' On Heaven's Door					
1990/10/30	Grateful Dead	Wembley Arena		London	England	
I:	Jack Straw					
	> Bertha					
	> Wang Dang Doodle					
	Brown-Eyed Women					
	Queen Jane Approximately					
	Row Jimmy					
	Let It Grow					
	> Jam					
	> The Valley Road					
II:	Picasso Moon					
	> Foolish Heart					
	> Looks Like Rain					
	> Terrapin Station					
	> Drums					
	> Space					
	> The Wheel					
	> I Need A Miracle					
	> Black Peter					
	> Turn On Your Lovelight					
E:	The Weight					
1990/10/31	Grateful Dead	Wembley Arena		London	England	
I:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Little Red Rooster					
	Loose Lucy					
	Me & My Uncle					
	> Big River					
	It Must Have Been The Roses					
	When I Paint My Masterpiece					
	Bird Song					
	> Promised Land					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Truckin'					
	> He's Gone					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Stella Blue					
	> Around & Around					
	> Good Lovin'					
E:	Werewolves of London					
1990/11/01	Grateful Dead	Wembley Arena		London	England	
I:	Hell In A Bucket					
	Friend Of The Devil					
	Walkin' Blues					
	Cold Rain & Snow					
	Mama Tried					
	> Maggie's Farm					
	Cassidy					
	Stander On The Mountain					
II:	Victim Or The Crime					
	> Touch Of Grey					
	Playin' In The Band					
	> Dark Star					
	> Drums					
	> Space					
	> Dark Star					
	> Playin' Reprise					
	> Wharf Rat					
	> Throwing Stones					
	> Not Fade Away					
E:	U.S. Blues					
1990/12/03	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	(*w/Sikiru Adepoju)
I:	Touch Of Grey					
	Feel Like A Stranger					
	West L.A. Fadeaway					
	Queen Jane Approximately					
	Ramble On Rose					
	Cassidy					
	Althea					
	Stander On The Mountain					
II:	China Cat Sunflower					
	> I Know You Rider					
	Estimated Prophet					
	> Terrapin Station					
	> Drums*					
	> Space					
	> The Wheel					
	> I Need A Miracle					
	> Stella Blue					
	> Sugar Magnolia					
E:	The Weight					
1990/12/04	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	(*w/Huey Lewis)
I:	Jack Straw					
	Mississippi Half-Step					
	> Walkin' Blues					
	Candyman					
	Me & My Uncle					
	> Big River					
	Brown-Eyed Women					
	When I Paint My Masterpiece					
	Bird Song					
	The Valley Road					
II:	Eyes Of The World					
	> Saint Of Circumstance					
	> Ship Of Fools					
	Truckin'					
	> Smokestack Lightning					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Turn On Your Lovelight*					
E:	It's All Over Now Baby Blue					
1990/12/08	Grateful Dead	Compton Terrace		Chandler	AZ	
I:	Cold Rain & Snow					
	Picasso Moon					
	Loser					
	Minglewood Blues					
	Row Jimmy					
	Desolation Row					
	Tennessee Jed					
	The Music Never Stopped					
II:	Victim Or The Crime					
	> Foolish Heart					
	> Playin' In The Band					
	> Uncle John's Band					
	> Jam					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Black Peter					
	> Around & Around					
	> One More Saturday Night					
E:	U.S. Blues					
1990/12/09	Grateful Dead	Compton Terrace		Chandler	AZ	
I:	Hell In A Bucket					
	> Bertha					
	Little Red Rooster					
	Jack-A-Roe					
	Maggie's Farm					
	Black Throated Wind					
	Bird Song					
	The Valley Road					
II:	Samson & Delilah					
	Scarlet Begonias					
	> Fire On The Mountain					
	Truckin'					
	> Spoonful					
	> He's Gone					
	> Drums					
	> Space					
	> The Wheel					
	> Playin' Reprise					
	> Goin' Down The Road					
	> Good Lovin'					
E:	Brokedown Palace					
1990/12/12	Grateful Dead	McNichols Sports Arena		Denver	CO	
I:	Touch Of Grey					
	> Greatest Story Ever Told					
	Candyman					
	Walkin' Blues					
	Loose Lucy					
	Mexicali Blues					
	> Maggie's Farm					
	Queen Jane Approximately					
	Deal					
II:	China Cat Sunflower					
	> I Know You Rider					
	> Looks Like Rain					
	Iko Iko					
	Dark Star					
	> Terrapin Station					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Stella Blue					
	> Throwing Stones					
	> Not Fade Away					
E:	The Weight					
1990/12/13	Grateful Dead	McNichols Sports Arena		Denver	CO	
I:	Jack Straw					
	> Sugaree					
	Wang Dang Doodle					
	Friend Of The Devil					
	Me & My Uncle					
	> Big River					
	Ramble On Rose					
	Stuck Inside Of Mobile					
	The Valley Road					
II:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Saint Of Circumstance					
	Eyes Of The World					
	> Drums					
	> Space					
	> The Other One					
	> Morning Dew					
	Box Of Rain					
E:	U.S. Blues					
1990/12/14	Grateful Dead	McNichols Sports Arena		Denver	CO	(w/o Bruce Hornsby)
I:	Shakedown Street					
	Picasso Moon					
	Peggy-O					
	Little Red Rooster					
	Stagger Lee					
	When I Paint My Masterpiece					
	To Lay Me Down					
	> Let It Grow					
II:	Victim Or The Crime					
	> Foolish Heart					
	> Women Are Smarter					
	> He's Gone					
	> Drums					
	> Space					
	> Dark Star					
	> I Need A Miracle					
	> Wharf Rat					
	> Turn On Your Lovelight					
E:	Knockin' On Heaven's Door					
1990/12/27	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	(*w/Hamza El-Din; last Comes A Time 7/8/87)
I:	Jack Straw					
	> Sugaree					
	Minglewood Blues					
	It Must Have Been The Roses					
	Queen Jane Approximately					
	Loose Lucy					
	Cassidy					
	> Don't Ease Me In					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> Comes A Time					
	> Drums*					
	> Space					
	> I Need A Miracle					
	> The Wheel					
	> Throwing Stones					
	> Turn On Your Lovelight					
E:	It's All Over Now Baby Blue					
1990/12/28	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	
I:	Cold Rain & Snow					
	Walkin' Blues					
	Friend Of The Devil					
	It's All Over Now					
	Brown-Eyed Women					
	Victim Or The Crime					
	> Foolish Heart					
II:	China Cat Sunflower					
	> I Know You Rider					
	Saint Of Circumstance					
	> He's Gone					
	> Jam					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Stella Blue					
	> Around & Around					
E:	Black Muddy River					
1990/12/30	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	
I:	Bertha					
	Feel Like A Stranger					
	Candyman					
	Me & My Uncle					
	> Maggie's Farm					
	High Time					
	Stuck Inside Of Mobile					
	Tennessee Jed					
	The Valley Road					
II:	Mississippi Half-Step					
	> Looks Like Rain					
	Crazy Fingers					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Terrapin Station					
	> Sugar Magnolia					
E:	U.S. Blues					
1990/12/31	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	(*w/Branford Marsalis; **w/Hamza El-Din; Rebirth Brass Band and Branford Marsalis opened)
I:	Hell In A Bucket					
	Jack-A-Roe					
	Wang Dang Doodle					
	Row Jimmy					
	Mexicali Blues					
	> Big River					
	Bird Song*					
	> Promised Land*					
II:	Not Fade Away*					
	> Eyes Of The World*					
	> Dark Star*					
	> Drums**					
	> Space					
	> The Other One*					
	> Wharf Rat*					
	> Not Fade Away*					
E:	The Weight*					
	Johnny B. Goode*					
1991/02/19	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	(w/o Bruce Hornsby; last New Speedway Boogie 9/20/70)
I:	Bertha					
	> Greatest Story Ever Told					
	Althea					
	Queen Jane Approximately					
	Ramble On Rose					
	Picasso Moon					
	Peggy-O					
	Cassidy					
	> New Speedway Boogie					
II:	China Cat Sunflower					
	> I Know You Rider					
	Truckin'					
	> Crazy Fingers					
	> Jam					
	> Drums					
	> Space					
	> The Wheel					
	> All Along The Watchtower					
	> Black Peter					
	> Sugar Magnolia					
E:	U.S. Blues					
1991/02/20	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	(w/o Bruce Hornsby; *w/Baba Olatunji, Sikiru Adepoju)
I:	Hell In A Bucket					
	> Sugaree					
	Walkin' Blues					
	Friend Of The Devil					
	Mexicali Blues					
	> Cumberland Blues					
	When I Paint My Masterpiece					
	Bird Song					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> He's Gone					
	> Jam					
	> Drums*					
	> Space*					
	> The Other One					
	> Wharf Rat					
	> Around & Around					
E:	Quinn The Eskimo					
1991/02/21	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	(w/o Bruce Hornsby; *w/Airto Moreira; Chinese new year dragon parade during Drums)
I:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Little Red Rooster					
	Loser					
	Stuck Inside Of Mobile					
	Tennessee Jed					
	Promised Land					
II:	Playin' In The Band					
	> Uncle John's Band					
	> Terrapin Station					
	> Drums*					
	> Space					
	> Eyes Of The World*					
	> Throwing Stones					
	> Not Fade Away*					
E:	Knockin' On Heaven's Door					
1991/03/17	Grateful Dead	Capital Centre		Landover	MD	(first Rubin & Cherise)
I:	Hell In A Bucket					
	> Sugaree					
	Walkin' Blues					
	Peggy-O					
	Queen Jane Approximately					
	Rubin & Cherise					
	Let It Grow					
II:	China Cat Sunflower					
	> I Know You Rider					
	> Women Are Smarter					
	Crazy Fingers					
	> Truckin'					
	> New Speedway Boogie					
	> Drums					
	> Space					
	> The Wheel					
	> All Along The Watchtower					
	> Black Peter					
	> Around & Around					
E:	U.S. Blues					
1991/03/18	Grateful Dead	Capital Centre		Landover	MD	
I:	Touch Of Grey					
	Minglewood Blues					
	Ramble On Rose					
	Me & My Uncle					
	> Maggie's Farm					
	Row Jimmy					
	Picasso Moon					
	Don't Ease Me In					
II:	Playin' In The Band					
	> Uncle John's Band					
	> Terrapin Station					
	> Drums					
	> Space					
	> I Need A Miracle					
	> Stella Blue					
	> Turn On Your Lovelight					
E:	It's All Over Now Baby Blue					
1991/03/20	Grateful Dead	Capital Centre		Landover	MD	
I:	Feel Like A Stranger					
	Cold Rain & Snow					
	Little Red Rooster					
	Althea					
	Black Throated Wind					
	Tennessee Jed					
	The Music Never Stopped					
	> Might As Well					
II:	Eyes Of The World					
	> Foolish Heart					
	> Estimated Prophet					
	> He's Gone					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Sugar Magnolia					
E:	The Weight					
1991/03/21	Grateful Dead	Capital Centre		Landover	MD	
I:	Mississippi Half-Step					
	Mexicali Blues					
	> Big River					
	Candyman					
	Stuck Inside Of Mobile					
	Bird Song					
II:	Victim Or The Crime					
	> Scarlet Begonias					
	> Fire On The Mountain					
	> Stir It Up Jam					
	> Drums					
	> Space					
	> Goin' Down The Road					
	> Throwing Stones					
	> Not Fade Away					
E:	Box Of Rain					
1991/03/23	Grateful Dead	Knickerbocker Arena		Albany	NY	(w/o Bruce Hornsby)
I:	Jack Straw					
	Bertha					
	Walkin' Blues					
	Friend Of The Devil					
	When I Paint My Masterpiece					
	Loser					
	Cassidy					
	New Speedway Boogie					
II:	Iko Iko					
	Saint Of Circumstance					
	Ship Of Fools					
	Playin' In The Band					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Morning Dew					
	> One More Saturday Night					
E:	Knockin' On Heaven's Door					
1991/03/24	Grateful Dead	Knickerbocker Arena		Albany	NY	(w/o Bruce Hornsby)
I:	Help On The Way					
	> Slipknot					
	> Franklin's Tower					
	Wang Dang Doodle					
	Jack-A-Roe					
	Beat It On Down The Line					
	Brown-Eyed Women					
	Desolation Row					
	Deal					
II:	Samson & Delilah					
	China Cat Sunflower					
	> I Know You Rider					
	Looks Like Rain					
	> He's Gone					
	> Drums					
	> Space					
	> The Wheel					
	> I Need A Miracle					
	> Standing On The Moon					
	> Good Lovin'					
E:	U.S. Blues					
1991/03/25	Grateful Dead	Knickerbocker Arena		Albany	NY	(w/o Bruce Hornsby)
I:	Shakedown Street					
	Little Red Rooster					
	Stagger Lee					
	Queen Jane Approximately					
	High Time					
	It's All Over Now					
	Tennessee Jed					
	Promised Land					
	> Touch Of Grey					
II:	Greatest Story Ever Told					
	Crazy Fingers					
	> Truckin'					
	> Spoonful					
	> Jam					
	> Drums					
	> Space					
	> The Other One					
	> Black Peter					
	> Throwing Stones					
	> Playin' Reprise					
E:	Turn On Your Lovelight					
1991/03/27	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	(w/o Bruce Hornsby)
I:	Hell In A Bucket					
	Cold Rain & Snow					
	Minglewood Blues					
	Row Jimmy					
	Mama Tried					
	> Maggie's Farm					
	Loose Lucy					
	Picasso Moon					
	Rubin & Cherise					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> Uncle John's Band					
	> Drums					
	> Space					
	> All Along The Watchtower					
	> Stella Blue					
	> Sugar Magnolia					
E:	Box Of Rain					
1991/03/28	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	(w/o Bruce Hornsby)
I:	Bertha					
	> Greatest Story Ever Told					
	Loser					
	Black Throated Wind					
	Ramble On Rose					
	Let It Grow					
II:	Victim Or The Crime					
	> Foolish Heart					
	> Women Are Smarter					
	> Drums					
	> Space					
	> China Doll					
	> Goin' Down The Road					
	> Good Lovin'					
E:	Terrapin Station					
1991/03/29	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	(w/o Bruce Hornsby)
I:	Feel Like A Stranger					
	Sugaree					
	Walkin' Blues					
	Dire Wolf					
	Me & My Uncle					
	> Mexicali Blues					
	Althea					
	When I Paint My Masterpiece					
II:	Iko Iko					
	Saint Of Circumstance					
	> New Speedway Boogie					
	> Truckin'					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Throwing Stones					
	> Touch Of Grey					
E:	Brokedown Palace					
1991/03/31	Grateful Dead	Greensboro Coliseum		Greensboro	NC	
I:	Mississippi Half-Step					
	> Wang Dang Doodle					
	Friend Of The Devil					
	Queen Jane Approximately					
	West L.A. Fadeaway					
	Cassidy					
	> Might As Well					
II:	Samson & Delilah					
	> Eyes Of The World					
	> Playin' In The Band					
	> Drums					
	> Space					
	> The Wheel					
	> Around & Around					
	> Johnny B. Goode					
E:	Knockin' On Heaven's Door					
1991/04/01	Grateful Dead	Greensboro Coliseum		Greensboro	NC	
I:	Jack Straw					
	> Peggy-O					
	It's All Over Now					
	Candyman					
	Just Like Tom Thumb's Blues					
	Picasso Moon					
	Bird Song					
II:	China Cat Sunflower					
	> I Know You Rider					
	Looks Like Rain					
	Dark Star					
	> Drums					
	> Space					
	> Dark Star					
	> Playin' Reprise					
	> Black Peter					
	> Turn On Your Lovelight					
